row_id,order_id,order_date,ship_date,ship_mode,customer_id,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit
133,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Columbus,Ohio,OFF-FA-10002780,OfficeSupply,Fasteners,Staples,21.456,9,0.2,6.97
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-PA-10001804,OfficeSupply,Paper,Xerox 195,20.04,3,0,9.6192
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-PA-10001736,OfficeSupply,Paper,Xerox 1880,35.44,1,0,16.66
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-AR-10001149,OfficeSupply,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-FA-10002988,OfficeSupply,Fasteners,Ideal Clamps,4.02,2,0,1.9698
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-BI-10004781,OfficeSupply,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,OFF-SU-10001218,OfficeSupply,Supplies,Fiskars Softgrip Scissors,65.88,6,,18.4464
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Roseville,California,FUR-FU-10001706,Furni,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
141,CA-2016-110366,09-05-2016,09-07-2016,Second Class,JD-15895,Philadelphia,Pennsylvania,FUR-FU-10004848,Furni,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,CA-2017-106180,09/18/2017,09/23/2017,Standard Class,SH-19975,San Francisco,California,OFF-AR-10000940,OfficeSupply,Art,Newell 343,8.82,3,0,2.3814
143,CA-2017-106180,09/18/2017,09/23/2017,Standard Class,SH-19975,San Francisco,California,OFF-EN-10004030,OfficeSupply,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
144,CA-2017-106180,09/18/2017,09/23/2017,Standard Class,SH-19975,San Francisco,California,OFF-PA-10004327,OfficeSupply,Paper,Xerox 1911,143.7,3,0,68.976
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Independence,Missouri,OFF-AP-10001058,OfficeSupply,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
146,CA-2015-110744,09-07-2015,09-12-2015,Standard Class,HA-14920,Pasadena,California,OFF-ST-10003656,OfficeSupply,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Newark,Ohio,FUR-FU-10000521,Furni,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
148,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Franklin,Wisconsin,TEC-PH-10000215,Tech,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
149,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Franklin,Wisconsin,TEC-PH-10001448,Tech,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
150,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Franklin,Wisconsin,FUR-CH-10000454,Furni,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,,585.552
151,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Franklin,Wisconsin,OFF-BI-10002735,OfficeSupply,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
152,CA-2016-158834,03/13/2016,03/16/2016,First Class,TW-21025,Scottsdale,Arizona,OFF-AP-10000326,OfficeSupply,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
153,CA-2016-158834,03/13/2016,03/16/2016,First Class,TW-21025,Scottsdale,Arizona,TEC-PH-10001254,technologies,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
154,CA-2015-124919,05/31/2015,06-02-2015,First Class,SP-20650,San Jose,California,OFF-PA-10001950,OfficeSupply,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.27
155,CA-2015-124919,05/31/2015,06-02-2015,First Class,SP-20650,San Jose,California,OFF-PA-10002254,OfficeSupply,Paper,Xerox 1883,105.52,4,0,48.5392
156,CA-2015-124919,05/31/2015,06-02-2015,First Class,SP-20650,San Jose,California,OFF-ST-10001590,OfficeSupply,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
157,CA-2015-118948,05/28/2015,06-03-2015,Standard Class,NK-18490,Seattle,Washington,OFF-AR-10001547,OfficeSupply,Art,Newell 311,6.63,3,,1.7901
158,CA-2014-104269,03-01-2014,03-06-2014,Second Class,DB-13060,Seattle,Washington,FUR-CH-10004063,Furni,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Edmond,Oklahoma,OFF-LA-10002475,OfficeSupply,Labels,Avery 519,14.62,2,,6.8714
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Edmond,Oklahoma,TEC-PH-10004536,technologies,Phones,Avaya 5420 Digital phone,944.93,7,,236.2325
161,CA-2016-162733,05-11-2016,05-12-2016,First Class,TT-21070,Los Angeles,California,OFF-PA-10002751,OfficeSupply,Paper,Xerox 1920,5.98,1,0,2.691
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Philadelphia,Pennsylvania,TEC-AC-10003657,technologies,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Carlsbad,New Mexico,OFF-EN-10001990,OfficeSupply,Envelopes,Staple envelope,28.4,5,0,13.348
164,CA-2016-113817,11-07-2016,11-11-2016,Standard Class,MJ-17740,Seattle,Washington,OFF-BI-10004002,OfficeSupply,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
165,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,OFF-AR-10004441,OfficeSupply,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
166,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,TEC-MA-10000822,technologies,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
167,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,OFF-ST-10000991,OfficeSupply,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
168,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,FUR-CH-10004287,Furni,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86
169,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,OFF-AR-10002656,OfficeSupply,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,OFF-AP-10002518,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
171,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,San Antonio,Texas,TEC-PH-10003931,Tech,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
172,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Los Angeles,California,OFF-PA-10000659,OfficeSupply,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0,9.8418
173,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Los Angeles,California,OFF-PA-10001144,OfficeSupply,Paper,Xerox 1913,110.96,2,0,53.2608
174,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Los Angeles,California,FUR-CH-10003817,Furni,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,US-2014-100853,09/14/2014,09/19/2014,Standard Class,JB-15400,Chicago,Illinois,OFF-AP-10000891,OfficeSupply,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
176,US-2014-100853,09/14/2014,09/19/2014,Standard Class,JB-15400,Chicago,Illinois,OFF-LA-10003148,OfficeSupply,Labels,Avery 51,20.16,4,0.2,
177,US-2017-152366,04/21/2017,04/25/2017,Second Class,SJ-20500,Houston,Texas,OFF-AP-10002684,OfficeSupply,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Newark,Ohio,FUR-CH-10004698,Furni,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Newark,Ohio,OFF-SU-10002189,OfficeSupply,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,New York City,New York,OFF-AR-10001940,OfficeSupply,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,,1.4104
181,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,Decatur,Illinois,OFF-ST-10003455,OfficeSupply,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,,1.8612
182,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,Decatur,Illinois,TEC-AC-10004659,technologies,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Monroe,Louisiana,TEC-PH-10003273,technologies,Phones,AT&T TR1909W,503.96,4,,131.03
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Monroe,Louisiana,TEC-PH-10004896,technologies,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Monroe,Louisiana,TEC-AC-10002345,Tech,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,CA-2016-105018,11/28/2016,12-02-2016,Standard Class,SK-19990,Fairfield,Connecticut,OFF-BI-10001890,OfficeSupply,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
187,CA-2014-123260,08/26/2014,08/30/2014,Standard Class,FM-14290,Los Angeles,California,TEC-AC-10002323,Tech,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
188,CA-2016-157000,07/16/2016,07/22/2016,Standard Class,AM-10360,Grand Prairie,Texas,OFF-ST-10001328,OfficeSupply,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,CA-2016-157000,07/16/2016,07/22/2016,Standard Class,AM-10360,Grand Prairie,Texas,OFF-PA-10001950,OfficeSupply,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
190,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,New York City,New York,FUR-BO-10002613,Furni,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
191,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,New York City,New York,TEC-PH-10001552,Tech,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,
192,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,New York City,New York,OFF-PA-10000061,OfficeSupply,Paper,Xerox 205,51.84,8,0,24.88
193,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,New York City,New York,FUR-BO-10002545,Furni,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
194,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,New York City,New York,OFF-AR-10003514,OfficeSupply,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
195,CA-2015-131457,10/31/2015,11-06-2015,Standard Class,MZ-17515,Redlands,California,OFF-EN-10001509,OfficeSupply,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
196,CA-2014-140004,03/21/2014,03/25/2014,Standard Class,CB-12025,Hamilton,Ohio,OFF-AR-10004685,OfficeSupply,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,
197,CA-2014-140004,03/21/2014,03/25/2014,Standard Class,CB-12025,Hamilton,Ohio,OFF-AR-10004027,OfficeSupply,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
198,CA-2017-107720,11-06-2017,11/13/2017,Standard Class,VM-21685,Westfield,New Jersey,OFF-ST-10001414,OfficeSupply,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.0276
199,US-2017-124303,07-06-2017,07/13/2017,Standard Class,FH-14365,Philadelphia,Pennsylvania,OFF-BI-10000343,OfficeSupply,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586
200,US-2017-124303,07-06-2017,07/13/2017,Standard Class,FH-14365,Philadelphia,Pennsylvania,OFF-PA-10002749,OfficeSupply,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
201,CA-2017-105074,06/24/2017,06/29/2017,Standard Class,MB-17305,Akron,Ohio,OFF-PA-10002666,OfficeSupply,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
202,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Denver,Colorado,FUR-TA-10004289,Furni,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
203,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Denver,Colorado,OFF-AP-10003622,OfficeSupply,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Dallas,Texas,OFF-AP-10003217,OfficeSupply,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668
205,CA-2017-126382,06-03-2017,06-07-2017,Standard Class,HK-14890,Franklin,Tennessee,FUR-FU-10002960,Furni,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
206,CA-2017-108329,12-09-2017,12/14/2017,Standard Class,LE-16810,Whittier,California,TEC-PH-10001918,technologies,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,
207,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Saginaw,Michigan,OFF-ST-10000642,OfficeSupply,Storage,"Tennsco Lockers, Gray",83.92,4,0,5.8744
208,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Saginaw,Michigan,TEC-PH-10001700,technologies,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.63
209,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Saginaw,Michigan,OFF-BI-10003274,OfficeSupply,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
210,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Saginaw,Michigan,OFF-FA-10000134,OfficeSupply,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0,16.2099
211,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Saginaw,Michigan,OFF-ST-10001522,OfficeSupply,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0,3.6796
212,CA-2015-101007,02-09-2015,02/13/2015,Second Class,MS-17980,Dallas,Texas,TEC-AC-10001266,technologies,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
213,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Medina,Ohio,OFF-LA-10004544,OfficeSupply,Labels,Avery 505,23.68,2,0.2,8.88
214,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Medina,Ohio,FUR-BO-10004695,Furni,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
215,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Medina,Ohio,TEC-PH-10002844,Tech,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
216,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Medina,Ohio,TEC-MA-10000864,technologies,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
217,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Medina,Ohio,TEC-AC-10000109,technologies,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
218,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Los Angeles,California,OFF-ST-10001328,OfficeSupply,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,,26.0568
219,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Los Angeles,California,TEC-PH-10002563,Tech,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,OFF-FA-10000585,OfficeSupply,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,OFF-PA-10004000,OfficeSupply,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,,8.2302
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,OFF-BI-10002852,OfficeSupply,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,FUR-FU-10000087,Furni,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,TEC-MA-10001148,technologies,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904
225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Dublin,Ohio,OFF-AR-10001958,OfficeSupply,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,
226,CA-2015-163055,08-09-2015,08/16/2015,Standard Class,DS-13180,Detroit,Michigan,OFF-AR-10001026,OfficeSupply,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0,0.968
227,CA-2015-163055,08-09-2015,08/16/2015,Standard Class,DS-13180,Detroit,Michigan,FUR-TA-10003748,Furni,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0,
228,CA-2015-163055,08-09-2015,08/16/2015,Standard Class,DS-13180,Detroit,Michigan,OFF-ST-10002485,OfficeSupply,Storage,Rogers Deluxe File Chest,21.98,1,0,0.2198
229,US-2015-145436,02/28/2015,03-04-2015,Standard Class,VD-21670,Columbia,Tennessee,FUR-CH-10004860,Furni,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
230,US-2015-145436,02/28/2015,03-04-2015,Standard Class,VD-21670,Columbia,Tennessee,FUR-CH-10004477,Furni,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.84
231,US-2014-156216,09/13/2014,09/17/2014,Standard Class,EA-14035,Charlotte,North Carolina,OFF-BI-10001679,OfficeSupply,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
232,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Tampa,Florida,FUR-TA-10001705,Furni,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
233,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Tampa,Florida,FUR-TA-10003473,Furni,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458
234,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Tampa,Florida,OFF-BI-10001679,OfficeSupply,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
235,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Tampa,Florida,FUR-FU-10004017,Furni,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0
236,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Tampa,Florida,TEC-AC-10003832,Tech,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
237,CA-2017-160514,11-12-2017,11/16/2017,Standard Class,DB-13120,Santa Clara,California,OFF-PA-10002479,OfficeSupply,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0,4.752
238,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,OFF-PA-10003349,OfficeSupply,Paper,Xerox 1957,25.92,5,0.2,9.396
239,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,FUR-FU-10000576,Furni,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
240,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,FUR-FU-10004351,Furni,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752
241,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,TEC-PH-10000011,technologies,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944
242,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,FUR-TA-10002607,Furni,Tables,KI Conference Tables,177.225,5,0.5,-120.513
243,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,FUR-FU-10002505,Furni,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308
244,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Chicago,Illinois,OFF-AR-10004685,OfficeSupply,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
245,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Lakeville,Minnesota,FUR-CH-10004063,Furni,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0,580.5394
246,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Lakeville,Minnesota,OFF-ST-10002276,OfficeSupply,Storage,Safco Steel Mobile File Cart,166.72,2,0,41.68
247,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Lakeville,Minnesota,OFF-PA-10004082,OfficeSupply,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
248,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Lakeville,Minnesota,OFF-AP-10002945,OfficeSupply,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0,496.0725
249,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Lakeville,Minnesota,OFF-PA-10000061,OfficeSupply,Paper,Xerox 205,25.92,4,0,12.4416
250,CA-2016-154739,12-10-2016,12/15/2016,Second Class,LH-17155,San Francisco,California,FUR-CH-10002965,Furni,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372
