order_id,order_date,ship_date,ship_mode,customer_id,state,product_id,category,sub_category,sales,quantity,discount,profit
CA-2015-102316,2015-03-01,2015-03-03,Second Class,DH-13075,California,FUR-CH-10003396,Furniture,Chairs,184.752,3,0.2,-20.7846
CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Oklahoma,TEC-PH-10004536,Technology,Phones,944.93,7,0,236.2325
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,California,OFF-SU-10001218,Office Supply,Supplies,65.88,6,0,18.4464
CA-2017-165841,2017-12-21,2017-12-28,Standard Class,DB-13210,New Jersey,OFF-SU-10000898,Office Supply,Supplies,69.5,5,0,20.16
US-2014-864553,2017-02-16,2017-02-20,Same Day,SP-20860,New York,OFF-ST-10003692,Office Supply,Storage,53.737,7,0,-18.6563
US-2016-140233,2015-02-20,2015-02-24,Standard Class,SF-20200,Virginia,FUR-TA-10004619,Furniture,Tables,216.9366,11,0,-44.0695
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,Oklahoma,FUR-FU-10004270,Furniture,Furnishings,57.69,3,0,23.6529
CA-2015-129917,2015-10-02,2015-10-03,First Class,HM-14980,California,TEC-PH-10000369,Technology,Phones,503.96,5,0,50.396
CA-2014-164721,2014-11-25,2014-11-27,Second Class,LW-16825,California,OFF-PA-10000575,Office Supply,Paper,26.76,4,0,12.3096
CA-2016-149349,2016-11-12,2016-11-13,First Class,SP-20650,Illinois,FUR-FU-10001037,Furniture,Furnishings,22.752,6,0,-8.532
CA-2015-125563,2015-04-11,2015-04-17,Standard Class,PR-18880,Florida,FUR-FU-10001290,Furniture,Furnishings,67.36,2,0,10.104
CA-2016-107328,2016-08-08,2016-08-15,Standard Class,CA-12055,California,OFF-BI-10002160,Office Supply,Binders,15.24,5,0,5.334
CA-2014-116190,2014-07-26,2014-08-01,Standard Class,SG-20470,Georgia,FUR-FU-10000719,Furniture,Furnishings,25.71,3,0,9.2556
CA-2016-114748,2016-10-09,2016-10-14,Standard Class,MZ-17335,Arizona,FUR-FU-10001488,Furniture,Furnishings,169.568,2,0,0
US-2014-665883,2015-05-12,2015-05-12,Second Class,SL-20155,Ohio,TEC-AC-10002076,Technology,Accessories,417.1581,2,0,-14.29
US-2017-266717,2015-07-21,2015-07-22,Same Day,LC-16870,Florida,TEC-PH-10002365,Technology,Phones,0.01,12,0,-0.0028
US-2017-847199,2016-02-24,2016-02-27,Standard Class,AG-10495,California,TEC-AC-10003499,Technology,Accessories,1342.1226,7,0,-163.3427
CA-2016-145548,2016-11-11,2016-11-16,Standard Class,EB-13750,New York,TEC-AC-10002305,Technology,Accessories,36,2,0,6.48
CA-2017-293329,2015-02-19,2015-02-25,Second Class,LD-17005,Texas,TEC-PH-10003437,Technology,Phones,0.01,9,0,-0.0005
CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,California,OFF-AR-10002375,Office Supply,Art,13.12,4,0,3.8048
CA-2014-110849,2014-04-18,2014-04-23,Standard Class,JL-15835,California,OFF-FA-10000134,Office Supply,Fasteners,11.62,2,0,3.6022
US-2014-872848,2015-12-30,2016-01-02,Standard Class,DK-12835,Indiana,FUR-FU-10004952,Furniture,Furnishings,0.01,8,0,-0.0032
US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,New Hampshire,FUR-TA-10003473,Furniture,Tables,1053.164,4,0,-105.3164
CA-2017-155292,2017-10-30,2017-11-01,First Class,RD-19810,Kentucky,OFF-LA-10001982,Office Supply,Labels,30,8,0,14.4
CA-2017-141439,2017-11-26,2017-12-01,Standard Class,TT-21460,Indiana,TEC-PH-10002624,Technology,Phones,1879.96,4,0,545.1884
US-2014-931678,2015-02-13,2015-02-13,Second Class,RB-19435,Illinois,TEC-MA-10002937,Technology,Machines,0.01,7,0,-0.0003
US-2014-304341,2015-08-21,2015-08-27,Standard Class,SP-20650,North Carolina,TEC-AC-10002345,Technology,Accessories,751.1315,8,0,
CA-2014-120838,2014-03-23,2014-03-26,Second Class,PO-18865,California,OFF-ST-10000585,Office Supply,Storage,330.4,2,0,85.904
CA-2016-128923,2016-12-09,2016-12-13,Standard Class,GB-14530,Texas,OFF-AR-10000475,Office Supply,Art,9.328,1,0,0.8162
CA-2015-122287,2015-06-18,2015-06-23,Standard Class,SN-20560,Arizona,OFF-PA-10001661,Office Supply,Paper,11.952,3,0,4.3326
CA-2016-138968,2016-03-15,2016-03-16,First Class,FC-14335,California,FUR-CH-10000309,Furniture,Chairs,1352.032,4,0,84.502
US-2014-835488,2016-03-22,2016-03-29,Same Day,AP-10915,Minnesota,TEC-PH-10000895,Technology,Phones,548.324,2,0,-205.815
CA-2014-120544,2014-11-23,2014-11-27,Standard Class,SS-20140,Texas,OFF-AP-10004336,Office Supply,Appliances,34.176,3,0,-87.1488
CA-2016-983566,2015-09-30,2015-10-06,First Class,SW-20275,Arizona,TEC-AC-10002402,Technology,Accessories,0.01,1,0,0.0005
CA-2016-166429,2016-09-02,2016-09-08,Standard Class,TG-21310,Washington,TEC-CO-10002095,Technology,Copiers,999.98,2,0,449.991
CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Louisiana,TEC-AC-10002345,Technology,Accessories,29,2,0,7.25
CA-2014-127558,2014-11-15,2014-11-18,First Class,SS-20410,California,TEC-AC-10003832,Technology,Accessories,772.47,3,0,146.7693
US-2016-143280,2016-02-22,2016-02-26,Standard Class,TZ-21580,California,TEC-PH-10002398,Technology,Phones,445.96,5,0.2,55.745
US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Pennsylvania,FUR-BO-10004834,Furniture,Bookcases,3083.43,7,0.5,-1665.0522
CA-2017-166856,2017-09-18,2017-09-22,Standard Class,TS-21505,New Mexico,TEC-AC-10004992,Technology,Accessories,101.34,3,0,8.11
CA-2016-153157,2016-09-11,2016-09-14,First Class,TB-21625,Kansas,TEC-PH-10003171,Technology,Phones,224.75,5,0,62.93
CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Arizona,TEC-PH-10001254,Technology,Phones,203.184,2,0.2,15.2388
CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Pennsylvania,TEC-AC-10003657,Technology,Accessories,54.384,2,0.2,
US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Texas,OFF-ST-10000615,Office Supply,Storage,27.24,3,0.2,2.724
CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,California,OFF-BI-10004781,Office Supply,Binders,76.176,3,0.2,26.6616
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,California,OFF-AR-10000940,Office Supply,Art,8.82,3,0,2.3814
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,California,OFF-EN-10004030,Office Supply,Envelopes,10.86,3,0,5.1042
CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,California,OFF-PA-10004327,Office Supply,Paper,143.7,3,0,68.976
CA-2015-989855,2015-01-16,2015-01-16,Second Class,FH-14275,Arkansas,TEC-AC-10002402,Technology,Accessories,219.8294,13,0,-11.1494
US-2015-584184,2015-07-07,2015-07-09,Same Day,NP-18685,California,TEC-PH-10003601,Technology,Phones,0.01,8,0,-0.0054
CA-2014-106439,2014-10-31,2014-11-04,Standard Class,GG-14650,California,OFF-ST-10001963,Office Supply,Storage,405.64,4,0,12.1692
US-2017-526972,2014-07-05,2014-07-06,Same Day,CC-12670,Florida,TEC-PH-10001918,Technology,Phones,674.0532,11,0,-145.0972
CA-2015-113152,2015-12-25,2015-12-30,Standard Class,JK-15625,New York,TEC-AC-10002049,Technology,Accessories,843.9,2,0,371.316
CA-2017-141138,2017-11-10,2017-11-16,Standard Class,GH-14425,California,TEC-AC-10001772,Technology,Accessories,111.79,7,0,43.5981
CA-2017-166142,2017-07-15,2017-07-19,Standard Class,MM-17260,Delaware,OFF-BI-10004094,Office Supply,Binders,26.55,3,0,13.0095
US-2015-164357,2015-11-25,2015-11-29,Standard Class,SF-20065,North Carolina,OFF-AR-10001177,Office Supply,Art,13.12,5,0,1.476
CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,New York,FUR-FU-10004845,Furniture,Furnishings,154.95,3,0,30.99
CA-2017-124401,2017-09-07,2017-09-12,Standard Class,RD-19900,Oregon,OFF-ST-10000649,Office Supply,Storage,37.68,3,0,2.355
CA-2014-135608,2014-12-08,2014-12-10,Second Class,JK-15625,Washington,OFF-PA-10001954,Office Supply,Paper,45.68,2,0,21.01
US-2016-823952,2015-05-10,2015-05-14,First Class,KB-16315,Florida,TEC-AC-10002049,Technology,Accessories,303.3941,3,0,-76.9524
CA-2015-164882,2015-10-31,2015-10-31,Same Day,SG-20080,California,OFF-SU-10004231,Office Supply,Supplies,29.7,3,0,8.019
CA-2015-106257,2015-04-13,2015-04-17,Second Class,EB-14110,California,FUR-TA-10002530,Furniture,Tables,241.568,2,0,-15.098
US-2014-114188,2014-05-20,2014-05-22,Second Class,RF-19345,New Hampshire,OFF-AR-10004511,Office Supply,Art,38.52,9,0,11.9412
CA-2015-156524,2015-11-20,2015-11-26,Standard Class,DL-12865,New York,OFF-PA-10003883,Office Supply,Paper,19.65,3,0,9.039
US-2014-169789,2014-12-30,2015-01-04,Standard Class,MF-17665,Arizona,OFF-BI-10004600,Office Supply,Binders,551.985,5,0,-459.9875
CA-2015-122210,2015-11-30,2015-12-04,Standard Class,WB-21850,Pennsylvania,OFF-FA-10000053,Office Supply,Fasteners,10.584,7,0,-2.3814
CA-2016-155747,2016-06-14,2016-06-21,Standard Class,JS-15685,Pennsylvania,FUR-TA-10003392,Furniture,Tables,337.176,2,0,-118.0116
CA-2016-857147,2016-04-05,2016-04-09,First Class,DN-13690,California,OFF-AP-10000179,Office Supply,Appliances,131.453,8,0,44.6516
CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Texas,TEC-PH-10001128,Technology,Phones,719.952,6,0,71.9952
US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Kentucky,TEC-AC-10001013,Technology,Accessories,146.45,5,0,48.3285
US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Ohio,OFF-AR-10004757,Office Supply,Art,13.12,5,0,2.132
CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,Maryland,OFF-BI-10000962,Office Supply,Binders,65.08,4,0,31.8892
CA-2017-168193,2017-03-06,2017-03-11,Second Class,RM-19750,New York,OFF-PA-10002254,Office Supply,Paper,26.38,1,0,12.1348
CA-2014-131009,2014-03-01,2014-03-05,Standard Class,SC-20380,Texas,FUR-FU-10001095,Furniture,Furnishings,63.552,6,0,-34.9536
CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Oregon,TEC-MA-10004086,Technology,Machines,29.925,5,0,-21.945
CA-2016-125738,2016-10-15,2016-10-21,Standard Class,PB-18805,Utah,OFF-PA-10000740,Office Supply,Paper,45.68,2,0,21.0128
US-2014-115196,2014-09-09,2014-09-13,Standard Class,DL-12925,North Carolina,TEC-MA-10002073,Technology,Machines,1299.99,2,0,-571.9956
CA-2016-118913,2016-06-25,2016-06-29,Standard Class,AS-10240,California,OFF-AP-10000692,Office Supply,Appliances,60.81,3,0,17.0268
CA-2016-128412,2016-12-10,2016-12-17,Standard Class,AP-10915,Washington,OFF-BI-10001718,Office Supply,Binders,153.552,3,0,51.8238
US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,Kansas,OFF-AR-10001149,Office Supply,Art,5.76,2,0,1.728
CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,New York,OFF-PA-10001776,Office Supply,Paper,18.54,2,0,8.7138
CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Missouri,OFF-AP-10001058,Office Supply,Appliances,839.43,3,0,218.2518
CA-2016-106530,2016-05-08,2016-05-08,Same Day,CL-12565,Ohio,OFF-ST-10000649,Office Supply,Storage,25.12,2,0.2,1.57
CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Maryland,OFF-AP-10000358,Office Supply,Appliances,90.86,7,0,26.3494
CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Maryland,OFF-PA-10004243,Office Supply,Paper,94.85,5,0,45.528
CA-2015-120103,2015-12-24,2015-12-29,Standard Class,MS-17365,Arizona,OFF-PA-10001295,Office Supply,Paper,106.232,7,0.2,37.1812
CA-2016-140207,2016-11-05,2016-11-10,Standard Class,CS-12400,California,OFF-BI-10003963,Office Supply,Binders,29.12,5,0.2,9.828
CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,New York,OFF-LA-10000081,Office Supply,Labels,18.75,5,0,9
CA-2017-140949,2017-03-17,2017-03-22,Second Class,DB-13405,New York,OFF-BI-10000605,Office Supply,Binders,9.144,3,0.2,3.0861
CA-2017-123967,2017-11-01,2017-11-03,Second Class,SF-20200,Washington,OFF-BI-10001308,Office Supply,Binders,25.12,5,0.2,7.85
CA-2017-134404,2017-12-27,2017-12-27,Same Day,DR-12880,Ohio,OFF-AR-10004441,Office Supply,Art,13.248,4,0.2,3.6432
CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,California,OFF-LA-10001641,Office Supply,Labels,31.5,10,0,15.12
CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,California,TEC-AC-10002323,Technology,Accessories,176.8,8,0,22.984
CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Ohio,TEC-PH-10002844,Technology,Phones,62.982,3,0.4,-14.6958
CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,California,TEC-PH-10002563,Technology,Phones,302.376,3,0.2,22.6782
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Florida,TEC-AC-10003832,Technology,Accessories,617.976,3,0.2,-7.7247
CA-2017-117198,2017-08-31,2017-09-05,Standard Class,BG-11035,Louisiana,TEC-AC-10003033,Technology,Accessories,659.9,2,0,217.77
CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,New York,TEC-MA-10000045,Technology,Machines,4643.8,4,0,2229.024
CA-2015-119879,2015-11-21,2015-11-25,Standard Class,SS-20410,Pennsylvania,TEC-PH-10002923,Technology,Phones,110.97,5,0,-24.0435
US-2017-105998,2017-11-03,2017-11-05,First Class,CR-12580,California,FUR-TA-10001095,Furniture,Tables,1673.184,12,0,20.9148
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,Michigan,TEC-PH-10002170,Technology,Phones,209.97,3,0,58.7916
CA-2016-164350,2016-09-10,2016-09-12,Second Class,CG-12040,Tennessee,OFF-AR-10000538,Office Supply,Art,67.56,3,0,8.45
US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,Pennsylvania,TEC-AC-10001553,Technology,Accessories,40.776,3,0,0.5097
CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,Arizona,TEC-PH-10003095,Technology,Phones,35.12,2,0,13.17
CA-2017-129378,2017-10-01,2017-10-02,First Class,NS-18505,California,OFF-BI-10002012,Office Supply,Binders,1.44,1,0,
CA-2014-529139,2015-03-22,2015-03-27,Second Class,DK-13375,Utah,TEC-PH-10002563,Technology,Phones,0.01,14,0,0.0022
CA-2016-155978,2016-08-01,2016-08-01,Same Day,TS-21205,California,TEC-PH-10002885,Technology,Phones,1039.728,2,0,90.9762
CA-2017-125878,2017-02-25,2017-03-02,Standard Class,MH-18025,Illinois,OFF-BI-10002609,Office Supply,Binders,1.788,3,0,
CA-2016-163153,2016-03-21,2016-03-25,Standard Class,DM-12955,Texas,OFF-AR-10001868,Office Supply,Art,1.344,1,0,0.504
US-2014-115413,2014-08-26,2014-09-01,Standard Class,PP-18955,Delaware,TEC-AC-10002800,Technology,Accessories,149.97,3,0,52.4895
CA-2016-169971,2016-09-04,2016-09-09,Standard Class,IL-15100,Texas,OFF-AR-10002804,Office Supply,Art,3.912,1,0,1.0269
CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,California,OFF-BI-10000546,Office Supply,Binders,11.52,5,0,4.176
CA-2014-156594,2014-12-20,2014-12-23,Second Class,MC-17845,California,OFF-BI-10004632,Office Supply,Binders,487.984,2,0,152.495
CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,California,OFF-PA-10001776,Office Supply,Paper,18.54,2,0,8.7138
CA-2014-107139,2014-07-05,2014-07-11,Standard Class,DP-13390,California,OFF-BI-10001670,Office Supply,Binders,180.96,6,0,67.86
CA-2016-156503,2016-10-14,2016-10-20,Standard Class,NC-18415,North Carolina,OFF-PA-10002319,Office Supply,Paper,93.024,3,0,33.7212
CA-2016-163174,2016-08-26,2016-08-30,Standard Class,XP-21865,Georgia,FUR-FU-10000308,Furniture,Furnishings,186.54,3,0,41.0388
CA-2016-118745,2016-06-11,2016-06-16,Standard Class,SV-20365,California,FUR-TA-10003473,Furniture,Tables,902.712,3,0,33.8517
CA-2016-166373,2016-10-21,2016-10-25,Standard Class,JF-15565,Texas,TEC-AC-10002323,Technology,Accessories,106.08,6,0,-9.282
CA-2015-132465,2015-09-11,2015-09-15,Second Class,DM-13525,New York,TEC-AC-10001998,Technology,Accessories,19.99,1,0,
CA-2017-143343,2017-06-10,2017-06-13,First Class,BW-11200,California,OFF-AR-10002375,Office Supply,Art,16.4,5,0,
CA-2016-142594,2016-12-01,2016-12-06,Second Class,EJ-14155,Massachusetts,FUR-TA-10001095,Furniture,Tables,366.009,3,0,-47.0583
CA-2017-140480,2017-07-08,2017-07-12,Standard Class,HE-14800,Delaware,FUR-FU-10003247,Furniture,Furnishings,83.92,4,0,5.8744
CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Michigan,OFF-AR-10001860,Office Supply,Art,34.7,5,0,12.492
CA-2017-109960,2017-12-09,2017-12-11,Second Class,DB-13210,Michigan,OFF-PA-10000349,Office Supply,Paper,14.94,3,0,7.0218
US-2014-972636,2017-07-17,2017-07-20,Standard Class,FH-14365,New Jersey,TEC-PH-10004875,Technology,Phones,641.8277,8,0,233.87
CA-2016-120803,2016-03-09,2016-03-13,Standard Class,RB-19465,Connecticut,TEC-AC-10004469,Technology,Accessories,199.75,5,0,87.89
CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Indiana,OFF-PA-10004071,Office Supply,Paper,277.4,5,0,133.152
CA-2017-105543,2017-11-24,2017-11-24,Same Day,BG-11695,Kansas,OFF-ST-10003123,Office Supply,Storage,33.29,1,0,7.9896
CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,California,OFF-BI-10001890,Office Supply,Binders,31.504,11,0,
CA-2016-158841,2016-02-02,2016-02-04,Second Class,SE-20110,Virginia,FUR-FU-10001731,Furniture,Furnishings,18.69,7,0,7.1022
CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Washington,TEC-AC-10002049,Technology,Accessories,843.9,2,0,371.316
CA-2017-121027,2017-08-18,2017-08-22,Standard Class,HW-14935,Washington,TEC-AC-10002253,Technology,Accessories,1496.16,9,0,224.424
CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,Washington,TEC-MA-10002073,Technology,Machines,1039.992,1,0.2,103.9992
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,Virginia,TEC-PH-10002496,Technology,Phones,467.97,3,0,140.391
CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,North Carolina,TEC-AC-10003174,Technology,Accessories,431.16,5,0.2,107.79
CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,New York,TEC-PH-10003988,Technology,Phones,43.6,4,0,12.208
CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,Michigan,TEC-AC-10004761,Technology,Accessories,175.23,11,0,61.3305
CA-2015-135853,2015-12-11,2015-12-14,First Class,CA-12775,Michigan,TEC-PH-10003691,Technology,Phones,125.99,1,0,31.4975
CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,North Carolina,TEC-PH-10003505,Technology,Phones,74.24,1,0.2,8.352
CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,New York,TEC-PH-10004165,Technology,Phones,549.98,2,0,142.9948
CA-2015-120915,2015-09-28,2015-10-03,Second Class,JJ-15445,New York,TEC-PH-10003012,Technology,Phones,307.98,2,0,89.3142
CA-2017-107174,2017-11-06,2017-11-13,Standard Class,AB-10060,Washington,TEC-AC-10001465,Technology,Accessories,108.96,3,0,32.688
CA-2017-149699,2017-12-22,2017-12-24,First Class,CM-12115,California,TEC-AC-10000474,Technology,Accessories,474.95,5,0,142.485
CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Texas,FUR-FU-10001940,Furniture,Furnishings,9.552,3,0,-3.8208
CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,New York,OFF-AR-10002956,Office Supply,Art,88.04,4,0,22.8904
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,Florida,OFF-SU-10004261,Office Supply,Supplies,41.376,3,0,4.6548
CA-2017-139311,2017-08-11,2017-08-13,First Class,SF-20965,Texas,OFF-BI-10004209,Office Supply,Binders,12.864,8,0,-22.512
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,Ohio,OFF-BI-10003982,Office Supply,Binders,18.693,3,0,-14.33
US-2017-155999,2017-08-07,2017-08-13,Standard Class,JK-15370,California,OFF-BI-10000404,Office Supply,Binders,13.76,2,0,4.644
CA-2015-153717,2015-12-25,2016-01-01,Standard Class,DL-13495,Michigan,OFF-AR-10002375,Office Supply,Art,3.28,1,0,0.9512
CA-2015-111703,2015-07-02,2015-07-09,Standard Class,KB-16315,Florida,OFF-PA-10000349,Office Supply,Paper,11.952,3,0,4.0338
CA-2014-128839,2014-09-08,2014-09-13,Standard Class,TT-21070,Virginia,OFF-FA-10002280,Office Supply,Fasteners,45,9,0,21.6
CA-2017-106068,2017-10-23,2017-10-28,Standard Class,RB-19330,Texas,OFF-ST-10002344,Office Supply,Storage,259.136,4,0,-58.3056
CA-2016-152163,2016-07-01,2016-07-01,Same Day,JF-15355,South Carolina,OFF-PA-10000788,Office Supply,Paper,12.96,2,0,6.22
CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,New York,OFF-LA-10004093,Office Supply,Labels,7.31,1,0,3.44
CA-2015-101924,2015-09-04,2015-09-09,Standard Class,KB-16585,Oregon,OFF-BI-10000962,Office Supply,Binders,9.762,2,0,-6.8334
US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,Texas,OFF-BI-10002082,Office Supply,Binders,33.28,5,0,-49.92
US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,Ohio,OFF-BI-10001658,Office Supply,Binders,14.952,2,0,-11.9616
CA-2016-153346,2016-01-25,2016-01-27,First Class,TB-21355,New Jersey,OFF-PA-10000007,Office Supply,Paper,18,5,0,8.28
CA-2017-149853,2017-10-03,2017-10-09,Standard Class,PO-18850,Florida,OFF-PA-10000556,Office Supply,Paper,15.552,3,0,5.4432
CA-2017-133501,2017-08-27,2017-09-01,Standard Class,DK-12895,Tennessee,OFF-PA-10004888,Office Supply,Paper,5.184,1,0,1.8144
CA-2017-105410,2017-03-19,2017-03-22,First Class,ND-18370,California,OFF-BI-10004970,Office Supply,Binders,19.824,6,0,6.6906
CA-2016-127642,2016-05-21,2016-05-23,First Class,CP-12340,Rhode Island,OFF-PA-10000565,Office Supply,Paper,111.96,2,0,54.8604
US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,California,OFF-BI-10003274,Office Supply,Binders,6.368,2,0,2.1492
CA-2016-109365,2016-11-03,2016-11-08,Standard Class,XP-21865,California,OFF-BI-10003981,Office Supply,Binders,43.584,12,0,15.7992
CA-2015-162621,2015-09-05,2015-09-11,Standard Class,CA-12055,Texas,OFF-BI-10003708,Office Supply,Binders,4.47,3,0,-7.8225
CA-2017-138464,2017-07-08,2017-07-12,Standard Class,VF-21715,Washington,OFF-AR-10003560,Office Supply,Art,18.24,3,0,
US-2017-107636,2017-04-30,2017-05-02,First Class,NM-18520,Connecticut,OFF-LA-10003388,Office Supply,Labels,5.76,2,0,2.8224
US-2014-150126,2014-07-27,2014-08-02,Standard Class,AS-10045,New York,OFF-PA-10002709,Office Supply,Paper,65.78,11,0,32.2322
CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Tennessee,TEC-AC-10004568,Technology,Accessories,89.568,4,0.2,-1.1196
CA-2017-169285,2017-03-21,2017-03-25,Standard Class,RW-19690,Indiana,OFF-PA-10004971,Office Supply,Paper,5.78,1,0,2.8322
